Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
70,    107,          3708.0,       34.654,         38.1764             
71,    119,          3036.0,       25.513,         6.31883             
72,    160,          4060.0,       25.375,         77.3562             
73,    141,          2564.0,       18.184,         6.09588             
74,    151,          4269.0,       28.272,         69.7827             
75,    130,          2854.0,       21.954,         6.28134             
76,    182,          1557.0,       8.555,          102.57              
77,    166,          2935.0,       17.681,         6.15041             
78,    206,          2595.0,       12.597,         75.1982             
79,    188,          1902.0,       10.117,         6.12242             
80,    153,          4305.0,       28.137,         6.89255             
81,    139,          2717.0,       19.547,         41.8193             
82,    194,          2414.0,       12.443,         7.01802             
83,    109,          3247.0,       29.789,         7.32583             
84,    143,          2844.0,       19.888,         7.20493             
85,    148,          4124.0,       27.865,         10.1339             
86,    141,          4115.0,       29.184,         10.4862             
87,    128,          4466.0,       34.891,         12.6337             
88,    168,          3965.0,       23.601,         17.7713             
89,    201,          2451.0,       12.194,         303.854             
90,    123,          4808.0,       39.089,         119.768             
91,    152,          3856.0,       25.368,         269.328             
92,    138,          4018.0,       29.116,         22.5365             
93,    144,          4007.0,       27.826,         27.112              
94,    132,          3649.0,       27.644,         41.2379             
95,    211,          3288.0,       15.583,         275.727             
96,    141,          3289.0,       23.326,         134.807             
97,    138,          3594.0,       26.043,         136.681             
98,    126,          3643.0,       28.913,         150.047             
99,    152,          3750.0,       24.671,         19.6498             
100,   211,          3089.0,       14.640,         23.814              
101,   227,          2964.0,       13.057,         46.4186             
102,   133,          3432.0,       25.805,         172.979             
103,   156,          3914.0,       25.090,         46.7549             
104,   182,          3458.0,       19.000,         39.7124             
105,   102,          3249.0,       31.853,         51.2066             
106,   128,          3118.0,       24.359,         79.2781             
107,   182,          3588.0,       19.714,         79.671              
108,   272,          2908.0,       10.691,         41.1742             
109,   167,          4178.0,       25.018,         64.3025             
110,   197,          3474.0,       17.635,         60.6214             
111,   304,          2564.0,       8.434,          53.2033             
112,   137,          4122.0,       30.088,         37.0964             
113,   163,          4300.0,       26.380,         39.2971             
114,   163,          4104.0,       25.178,         26.6059             
115,   118,          3427.0,       29.042,         55.6068             
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
116,   316,          2461.0,       7.788,          3.09234             
117,   238,          2773.0,       11.651,         4.65914             
118,   159,          3988.0,       25.082,         6.60825             
119,   177,          3665.0,       20.706,         10.9422             
120,   150,          3969.0,       26.460,         20.7095             
121,   130,          4607.0,       35.438,         19.3799             
122,   139,          4370.0,       31.439,         39.3702             
123,   135,          4554.0,       33.733,         45.8556             
124,   187,          3622.0,       19.369,         39.8125             
125,   138,          4235.0,       30.688,         45.0169             
126,   127,          4535.0,       35.709,         20.6388             
127,   107,          3483.0,       32.551,         24.4161             
128,   121,          3396.0,       28.066,         34.7731             
129,   141,          4071.0,       28.872,         34.866              
130,   177,          3768.0,       21.288,         20.7793             
131,   266,          3025.0,       11.372,         18.4705             
132,   125,          4791.0,       38.328,         14.5932             
133,   129,          4442.0,       34.434,         16.9988             
134,   117,          4208.0,       35.966,         18.882              
135,   169,          3925.0,       23.225,         84.9523             
136,   133,          4665.0,       35.075,         107.321             
137,   134,          4810.0,       35.896,         83.4974             
138,   134,          4493.0,       33.530,         88.1067             
139,   150,          3198.0,       21.320,         57.3533             
140,   188,          3282.0,       17.457,         23.0298             
141,   136,          4464.0,       32.824,         37.1734             
142,   162,          4229.0,       26.105,         24.3865             
143,   156,          4061.0,       26.032,         15.0883             
144,   164,          3854.0,       23.500,         35.5663             
145,   135,          4640.0,       34.370,         61.0478             
146,   136,          4581.0,       33.684,         46.512              
147,   105,          3797.0,       36.162,         66.5311             
148,   147,          4152.0,       28.245,         49.2849             
149,   143,          3338.0,       23.343,         70.9293             
150,   147,          4400.0,       29.932,         74.0333             
151,   135,          4216.0,       31.230,         52.2431             
