Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
59,    50,           124000.0,     2480.000,       6.81726             
60,    1,            70.0,         70.000,         6.81843             
61,    1,            6760.0,       6760.000,       6.73527             
62,    66,           102240.0,     1549.091,       6.97935             
63,    24,           79320.0,      3305.000,       6.9715              
64,    36,           97560.0,      2710.000,       7.32903             
65,    26,           80495.0,      3095.962,       7.52722             
66,    37,           126310.0,     3413.784,       7.27349             
67,    4,            8385.0,       2096.250,       7.41071             
68,    5,            6480.0,       1296.000,       7.34232             
69,    15,           66830.0,      4455.333,       7.12838             
70,    23,           111455.0,     4845.870,       7.27093             
71,    1,            265.0,        265.000,        7.26395             
72,    1,            150.0,        150.000,        7.04394             
73,    46,           143965.0,     3129.674,       7.13689             
74,    9,            32790.0,      3643.333,       7.1021              
75,    41,           103650.0,     2528.049,       6.95563             
76,    55,           115555.0,     2101.000,       6.92833             
77,    19,           30850.0,      1623.684,       6.97008             
78,    39,           161495.0,     4140.897,       7.28919             
79,    40,           147150.0,     3678.750,       7.23323             
80,    41,           152880.0,     3728.780,       7.17077             
81,    4,            6205.0,       1551.250,       7.09184             
82,    40,           86945.0,      2173.625,       6.87762             
83,    57,           122410.0,     2147.544,       6.89284             
84,    1,            1820.0,       1820.000,       6.89164             
85,    40,           154210.0,     3855.250,       7.12109             
86,    52,           112545.0,     2164.327,       6.93625             
87,    8,            34550.0,      4318.750,       6.82833             
88,    3,            6300.0,       2100.000,       6.95165             
89,    37,           147970.0,     3999.189,       7.0512              
90,    4,            12550.0,      3137.500,       7.20179             
91,    63,           112245.0,     1781.667,       7.02555             
92,    28,           97720.0,      3490.000,       6.98667             
93,    1,            70.0,         70.000,         7.23432             
94,    51,           105060.0,     2060.000,       7.03677             
95,    51,           125210.0,     2455.098,       7.03598             
96,    1,            385.0,        385.000,        6.84269             
97,    1,            70.0,         70.000,         6.87344             
98,    25,           63045.0,      2521.800,       6.76059             
99,    41,           120580.0,     2940.976,       6.86221             
100,   41,           146295.0,     3568.171,       6.79697             
101,   59,           72890.0,      1235.424,       6.98657             
102,   5,            12545.0,      2509.000,       6.91521             
103,   1,            150.0,        150.000,        6.86265             
104,   35,           136715.0,     3906.143,       6.8408              
105,   38,           166440.0,     4380.000,       6.923               
106,   36,           148475.0,     4124.306,       7.03597             
107,   39,           145355.0,     3727.051,       7.24484             
108,   1,            265.0,        265.000,        7.12919             
109,   43,           141660.0,     3294.419,       7.02493             
110,   26,           62835.0,      2416.731,       6.94687             
111,   1,            3615.0,       3615.000,       6.95596             
112,   10,           22110.0,      2211.000,       6.91841             
113,   18,           18985.0,      1054.722,       6.89257             
114,   40,           91750.0,      2293.750,       6.89008             
115,   41,           118725.0,     2895.732,       6.973               
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
116,   44,           101880.0,     2315.455,       5.53569             
117,   41,           117190.0,     2858.293,       5.81199             
118,   50,           110910.0,     2218.200,       6.16634             
119,   59,           101160.0,     1714.576,       6.55347             
120,   40,           135680.0,     3392.000,       6.7446              
121,   43,           108275.0,     2518.023,       6.79429             
122,   52,           78880.0,      1516.923,       6.95894             
123,   43,           100325.0,     2333.140,       6.85953             
124,   31,           18115.0,      584.355,        6.94777             
125,   1,            60.0,         60.000,         6.90283             
126,   1,            70.0,         70.000,         6.70669             
127,   1,            150.0,        150.000,        6.68192             
128,   42,           141090.0,     3359.286,       6.75919             
129,   26,           103830.0,     3993.462,       6.78116             
130,   49,           128030.0,     2612.857,       6.89927             
131,   38,           137100.0,     3607.895,       6.91866             
132,   39,           96425.0,      2472.436,       6.80879             
133,   43,           144360.0,     3357.209,       6.71437             
134,   8,            13720.0,      1715.000,       6.89652             
135,   45,           109720.0,     2438.222,       6.85117             
136,   1,            70.0,         70.000,         6.89319             
137,   40,           138995.0,     3474.875,       6.76491             
138,   11,           28440.0,      2585.455,       6.60422             
139,   39,           159800.0,     4097.436,       6.79046             
140,   51,           97990.0,      1921.373,       6.87602             
141,   37,           152360.0,     4117.838,       6.89972             
142,   8,            18815.0,      2351.875,       6.86272             
143,   36,           152070.0,     4224.167,       6.84049             
144,   44,           109580.0,     2490.455,       6.94528             
145,   46,           142825.0,     3104.891,       6.94344             
146,   1,            150.0,        150.000,        7.10611             
147,   42,           67105.0,      1597.738,       7.22006             
148,   39,           157555.0,     4039.872,       7.21777             
149,   26,           61015.0,      2346.731,       7.01477             
150,   47,           128575.0,     2735.638,       7.07926             
151,   52,           145605.0,     2800.096,       7.00497             
152,   1,            385.0,        385.000,        6.85594             
153,   44,           146985.0,     3340.568,       6.87445             
