Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
51,    143,          71950.0,      503.147,        6.55711             
52,    152,          53875.0,      354.441,        6.54963             
53,    136,          67235.0,      494.375,        6.72782             
54,    134,          67345.0,      502.575,        6.55139             
55,    135,          67570.0,      500.519,        6.55755             
56,    128,          61540.0,      480.781,        6.61379             
57,    125,          77835.0,      622.680,        6.58015             
58,    144,          74220.0,      515.417,        6.43                
59,    132,          81730.0,      619.167,        6.10498             
60,    137,          79680.0,      581.606,        6.44391             
61,    153,          68210.0,      445.817,        6.51005             
62,    134,          75465.0,      563.172,        6.63993             
63,    133,          67750.0,      509.398,        6.81533             
64,    133,          70835.0,      532.594,        6.73926             
65,    140,          69055.0,      493.250,        6.78365             
66,    128,          75945.0,      593.320,        6.79771             
67,    131,          77120.0,      588.702,        6.80551             
68,    136,          58240.0,      428.235,        6.82412             
69,    139,          54970.0,      395.468,        6.79967             
70,    134,          76675.0,      572.201,        6.84325             
71,    131,          70055.0,      534.771,        6.68804             
72,    132,          62680.0,      474.848,        6.84467             
73,    128,          78710.0,      614.922,        6.84744             
74,    128,          67190.0,      524.922,        6.75633             
75,    143,          68095.0,      476.189,        6.67721             
76,    123,          68425.0,      556.301,        6.79557             
77,    152,          58050.0,      381.908,        6.97454             
78,    118,          63030.0,      534.153,        7.08854             
79,    136,          65205.0,      479.449,        6.89437             
80,    151,          67300.0,      445.695,        6.89866             
81,    143,          61115.0,      427.378,        7.27336             
82,    128,          75855.0,      592.617,        7.07107             
83,    150,          82190.0,      547.933,        7.16745             
84,    140,          68235.0,      487.393,        7.01217             
85,    133,          64790.0,      487.143,        6.98513             
86,    130,          79575.0,      612.115,        7.02288             
87,    118,          77845.0,      659.703,        7.02883             
88,    128,          70400.0,      550.000,        6.71348             
89,    128,          67260.0,      525.469,        6.53562             
90,    137,          74955.0,      547.117,        6.86086             
91,    141,          68995.0,      489.326,        6.94969             
92,    133,          78025.0,      586.654,        6.82882             
93,    133,          48470.0,      364.436,        6.86602             
94,    136,          25785.0,      189.596,        6.99303             
95,    138,          65205.0,      472.500,        7.13847             
96,    144,          71685.0,      497.812,        7.33803             
97,    127,          68305.0,      537.835,        7.19223             
98,    128,          73485.0,      574.102,        6.89722             
99,    145,          79000.0,      544.828,        7.13056             
100,   141,          73280.0,      519.716,        6.93278             
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
102,   122,          69880.0,      572.787,        8.41566             
103,   121,          61025.0,      504.339,        8.75578             
104,   115,          67065.0,      583.174,        8.69395             
105,   121,          58335.0,      482.107,        8.47351             
106,   133,          51245.0,      385.301,        8.32416             
107,   123,          69935.0,      568.577,        8.4163              
108,   154,          62490.0,      405.779,        8.11547             
109,   133,          70810.0,      532.406,        8.09275             
110,   143,          80560.0,      563.357,        7.86582             
111,   152,          43920.0,      288.947,        7.82308             
112,   134,          78440.0,      585.373,        7.87601             
113,   143,          70745.0,      494.720,        7.72759             
114,   134,          64065.0,      478.097,        7.9299              
115,   144,          53835.0,      373.854,        7.73549             
116,   134,          72315.0,      539.664,        7.45421             
117,   131,          66685.0,      509.046,        7.19714             
118,   148,          75895.0,      512.804,        7.0932              
119,   138,          75615.0,      547.935,        7.02966             
120,   139,          69710.0,      501.511,        6.90448             
121,   129,          63365.0,      491.202,        6.94495             
122,   184,          69490.0,      377.663,        6.60468             
123,   155,          68490.0,      441.871,        6.88639             
124,   141,          58085.0,      411.950,        6.6294              
125,   141,          67765.0,      480.603,        6.31024             
126,   156,          71950.0,      461.218,        6.03265             
127,   205,          43855.0,      213.927,        6.1485              
128,   153,          65590.0,      428.693,        6.25538             
129,   150,          71745.0,      478.300,        6.43829             
130,   157,          73555.0,      468.503,        6.28874             
131,   202,          33935.0,      167.995,        6.14809             
132,   169,          67250.0,      397.929,        6.20593             
133,   152,          60475.0,      397.862,        5.98354             
134,   187,          49335.0,      263.824,        5.91402             
