Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
95,    130,          71185.0,      547.577,        7.50597             
96,    128,          42510.0,      332.109,        7.43768             
97,    118,          77080.0,      653.220,        7.50312             
98,    144,          63030.0,      437.708,        7.59761             
99,    137,          79935.0,      583.467,        7.64716             
100,   158,          80970.0,      512.468,        7.91456             
101,   131,          79905.0,      609.962,        7.8138              
102,   144,          67670.0,      469.931,        7.79956             
103,   148,          80640.0,      544.865,        7.72788             
104,   147,          82865.0,      563.707,        7.65855             
105,   136,          80485.0,      591.801,        7.68587             
106,   136,          55835.0,      410.551,        7.67407             
107,   144,          80070.0,      556.042,        7.75973             
108,   132,          79930.0,      605.530,        7.69417             
109,   148,          66305.0,      448.007,        7.5471              
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
110,   124,          58540.0,      472.097,        8.41592             
111,   116,          66745.0,      575.388,        8.27185             
112,   138,          69675.0,      504.891,        8.9046              
113,   180,          78125.0,      434.028,        8.71063             
114,   129,          64550.0,      500.388,        8.592               
115,   134,          80565.0,      601.231,        8.57709             
116,   131,          77585.0,      592.252,        8.41482             
117,   141,          71285.0,      505.567,        8.25558             
118,   128,          77010.0,      601.641,        7.85312             
119,   117,          67005.0,      572.692,        7.93868             
120,   136,          69945.0,      514.301,        7.94115             
121,   134,          53160.0,      396.716,        7.71946             
122,   108,          64320.0,      595.556,        7.53323             
123,   144,          69720.0,      484.167,        7.48686             
124,   114,          67315.0,      590.482,        7.3928              
125,   146,          76250.0,      522.260,        7.40864             
126,   127,          74880.0,      589.606,        7.54697             
127,   130,          72375.0,      556.731,        7.28015             
128,   124,          68985.0,      556.331,        7.32366             
129,   124,          74765.0,      602.944,        7.43254             
130,   147,          71055.0,      483.367,        7.52009             
131,   146,          79840.0,      546.849,        7.36326             
132,   168,          77785.0,      463.006,        7.56002             
133,   133,          79255.0,      595.902,        7.33767             
134,   146,          72470.0,      496.370,        7.46181             
135,   131,          82275.0,      628.053,        7.42241             
136,   148,          62340.0,      421.216,        7.40709             
137,   139,          79555.0,      572.338,        7.59628             
138,   153,          80995.0,      529.379,        7.58179             
139,   138,          82895.0,      600.688,        7.47233             
140,   130,          83180.0,      639.846,        7.52085             
141,   129,          76730.0,      594.806,        7.49731             
142,   142,          74310.0,      523.310,        7.60626             
143,   133,          71790.0,      539.774,        7.35387             
