Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
46,    37,           138500.0,     3743.243,       7.27461             
47,    7,            17865.0,      2552.143,       7.21824             
48,    26,           73820.0,      2839.231,       7.0797              
49,    1,            3100.0,       3100.000,       7.33521             
50,    1,            265.0,        265.000,        7.19021             
51,    35,           68730.0,      1963.714,       7.04311             
52,    16,           70870.0,      4429.375,       7.26099             
53,    39,           141975.0,     3640.385,       7.22104             
54,    20,           37640.0,      1882.000,       7.32131             
55,    42,           100320.0,     2388.571,       7.57532             
56,    35,           122970.0,     3513.429,       7.68566             
57,    46,           62795.0,      1365.109,       7.69613             
58,    37,           105005.0,     2837.973,       7.43765             
59,    2,            1040.0,       520.000,        7.53288             
60,    36,           133215.0,     3700.417,       7.41899             
61,    35,           109495.0,     3128.429,       7.49969             
62,    3,            7940.0,       2646.667,       7.62817             
63,    1,            265.0,        265.000,        7.39556             
64,    1,            70.0,         70.000,         7.52812             
65,    4,            12695.0,      3173.750,       7.41759             
66,    59,           110370.0,     1870.678,       7.54069             
67,    1,            340.0,        340.000,        7.62058             
68,    38,           138930.0,     3656.053,       7.66606             
69,    23,           57075.0,      2481.522,       7.58047             
70,    61,           88075.0,      1443.852,       7.41594             
71,    1,            70.0,         70.000,         7.53432             
72,    1,            70.0,         70.000,         7.62795             
73,    15,           10325.0,      688.333,        7.42395             
74,    5,            2280.0,       456.000,        7.49643             
75,    4,            930.0,        232.500,        7.67458             
76,    1,            70.0,         70.000,         7.72014             
77,    9,            14685.0,      1631.667,       7.3365              
78,    55,           77135.0,      1402.455,       7.30181             
79,    3,            7005.0,       2335.000,       7.53462             
80,    42,           106565.0,     2537.262,       7.67729             
81,    1,            150.0,        150.000,        7.33944             
82,    1,            1620.0,       1620.000,       7.30977             
83,    40,           68635.0,      1715.875,       7.30498             
84,    33,           137800.0,     4175.758,       7.13071             
85,    66,           109570.0,     1660.152,       7.37829             
86,    54,           117955.0,     2184.352,       7.69147             
87,    54,           118470.0,     2193.889,       7.57906             
88,    44,           126510.0,     2875.227,       7.54992             
89,    46,           92840.0,      2018.261,       7.57588             
90,    59,           97160.0,      1646.780,       7.58407             
91,    25,           84310.0,      3372.400,       7.95322             
92,    29,           124940.0,     4308.276,       7.72928             
93,    53,           91005.0,      1717.075,       7.74113             
94,    25,           62390.0,      2495.600,       7.74423             
95,    15,           14000.0,      933.333,        7.55733             
96,    4,            1725.0,       431.250,        7.77873             
97,    1,            2100.0,       2100.000,       7.54562             
98,    1,            150.0,        150.000,        7.43398             
99,    1,            1240.0,       1240.000,       7.35741             
100,   53,           95485.0,      1801.604,       7.21878             
101,   1,            250.0,        250.000,        7.36444             
102,   3,            14545.0,      4848.333,       7.28196             
103,   1,            60.0,         60.000,         7.4161              
104,   55,           116390.0,     2116.182,       7.47698             
105,   49,           104865.0,     2140.102,       7.48232             
106,   1,            60.0,         60.000,         7.45023             
107,   3,            3605.0,       1201.667,       7.58959             
108,   53,           111745.0,     2108.396,       7.53791             
109,   34,           132350.0,     3892.647,       7.61953             
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
110,   39,           101195.0,     2594.744,       6.37205             
111,   51,           90865.0,      1781.667,       6.89356             
112,   43,           103780.0,     2413.488,       7.07089             
113,   14,           17970.0,      1283.571,       7.4631              
114,   20,           40425.0,      2021.250,       7.51321             
115,   34,           36740.0,      1080.588,       7.45308             
116,   46,           90315.0,      1963.370,       7.71898             
117,   23,           70060.0,      3046.087,       7.66562             
118,   32,           155400.0,     4856.250,       7.71781             
119,   30,           65970.0,      2199.000,       7.80246             
120,   25,           58705.0,      2348.200,       7.75972             
121,   1,            385.0,        385.000,        7.6924              
122,   30,           126335.0,     4211.167,       7.69025             
123,   12,           35660.0,      2971.667,       7.51146             
124,   60,           106455.0,     1774.250,       7.62154             
125,   43,           124930.0,     2905.349,       7.51487             
126,   44,           129865.0,     2951.477,       7.14851             
127,   1,            1040.0,       1040.000,       7.13641             
128,   22,           34570.0,      1571.364,       7.40839             
129,   1,            70.0,         70.000,         7.44558             
130,   51,           145990.0,     2862.549,       7.35237             
131,   36,           42665.0,      1185.139,       7.48996             
132,   45,           125315.0,     2784.778,       7.33294             
133,   43,           118290.0,     2750.930,       7.21518             
134,   22,           60565.0,      2752.955,       7.42868             
135,   3,            5060.0,       1686.667,       7.26629             
136,   47,           138590.0,     2948.723,       7.35974             
137,   36,           56820.0,      1578.333,       7.43405             
138,   24,           65955.0,      2748.125,       7.3908              
139,   60,           96140.0,      1602.333,       7.35448             
140,   34,           66055.0,      1942.794,       7.35363             
141,   51,           53900.0,      1056.863,       7.32035             
142,   6,            18575.0,      3095.833,       7.48866             
143,   27,           25285.0,      936.481,        7.60201             
